shstReferenceId,min_lanes,max_lanes,oneWay
c2e905ca5279c5169578f879727d2873,2,2,False
c2e94152c92c98c35c39cdb9a22051fa,2,2,False
c2e98293a34b8cdec61a6da663294d96,2,2,False
c2e9a0d66d5209c9ec632496e4a34cf2,3,3,False
c2e9cf71e75f302b5234cdd4d6b88d54,4,4,False
c2e9e2ba9553ed3e5f3d795a60427468,3,5,"[True, True]"
c2ea6f63c710ec28d5da1dfcfd959be8,3,3,True
c2ea8721852c9bd2f5851eff622f36ff,2,2,False
c2eb6ed07000d2bc963637a57959e7fa,2,4,"[True, True]"
c2ecc197dbdb767cb3708152d67cda9e,2,2,False
c2ed8547ec6b557e795ebc63a960d113,2,2,"[False, False]"
c2ee21bc08e0734e63d38ea565f4d307,5,5,False
c2ee2d1f1dd56e6afd0ea62f026b8f33,2,2,False
c2efbc678027d3a98522d1664e62fa98,4,4,False
c2f08194b5bb6f888a2bc09c2ced94fc,2,2,False
c2f096a223d9bd7372f8b3043739a241,2,2,"[False, False]"
c2f0a49bf3a83e09ee45db1d996a0405,2,2,True
c2f240c530a3f653df538e1950a77289,2,2,False
c2f30a9b0f3d31e74c9d5aa564e5742d,3,3,True
c2f34dcb727e70f1dcd0e188495f3848,2,2,False
c2f5d48316943efbfd900f812f6ec58b,3,3,"[True, True]"
c2f629ac33b992ad87eae963027bde9d,2,3,"[True, True]"
c2f717f711ce61614df6a2514cbbb12e,3,4,"[True, True]"
c2f7c120d9ad900d7f49fa64c1d8aaef,2,2,False
c2f8cec4633f96d26e1a16520975f94e,3,3,True
c2f965fe4275e28e77a1d21dd3a18a35,5,5,False
c2f96dc8115cf9d2a26e1ae9feea56fa,2,2,False
c2fad4a7ddcb7266fedcafa120e5cde7,4,4,True
c2fc4658ffcb9ff4283ee4d2cca903d2,5,5,True
c2fd6a0b6a8f94600fdc74459d3f3f97,3,3,False
c2fe9ebf7394d2ea851dfd428ff3ccf7,2,2,False
c2ff4e00952826b5c1290586170cf1fb,2,2,False
c2ffdd2ad75a4c5159b63527b382f402,2,2,False
c301066c88fc6432e7fc49ddf7e7ba43,3,3,True
c301a4177ef4fd9ef5d545845ab2ed85,2,2,False
c3021e3b99f66e13d2d180a179b4cf20,3,3,False
c3024d1d909f5dba6c9ebec7bf11417d,1,1,True
c303e6f0b7293eb0fe16b46dad368f50,4,4,True
c304cd2274f25334b9fcf7b8ef8f37f6,1,1,False
c30584c60ec2882fa2580bebf94a41ce,1,1,True
c30723e85ef974205f1371230b2feade,2,2,False
c3076bf0f5a1abfeacc4783fd818e054,2,2,False
c307c392144590a375d0e6d926fb26c1,2,2,False
c30801c947e46b598d595e53c55dbfe9,2,2,True
c3084846867aa375fd672426264f6ea0,2,2,False
c3090b92f9e765b6c7764d6c38abb0f8,1,1,True
c309fafea3907b26dcc22b5023406aa6,2,2,False
c30a8ce5942d7f08bd288e1576f811f0,2,2,True
c30ad33a85a972b38e42da26e20f60c4,1,2,"[True, True, True]"
c30b4f1f6f2a1395be5167bab680c10d,3,3,True
c30c5865b163a147481bd18e98eba6ea,3,3,True
c30ce218bda2be50598b50507392e52c,2,2,True
c30d4f178e9911c34ea14fa6ab396698,2,2,False
c310347e134000431a4d7b07569a5868,2,2,False
c31079c9398b9ca29832d318f210d517,2,2,True
c310df4e5273ca5f50dbf9426c1b86a8,1,2,"[True, True]"
c3119e59a5411236558069c690651875,1,1,True
c312c56461a5ecb779e9cbef53f0ade0,3,3,"[True, True, True, True]"
c313b6f5036b8277e99c1d33db8696e6,2,2,True
c313dddaf0ea833e8977d53edafbe7b4,4,4,True
c313e73236a311c719836ca139dd0cc4,3,3,True
c313fe8633130af3d9b04cfe373e5f50,2,2,"[False, False]"
c3140aee74431b282e946c85459a325d,2,2,False
c314581cd590f4f7fc96d2d71d08e738,2,2,False
c314711e9ca584f4b3ce8d606698b7e4,2,2,False
c3154f8cb830f2923994d6a0dd4ac3e1,3,3,"[True, True, True, True]"
c316248e20fe844b2fc66f0414b9cc09,2,2,False
c3169de9cbbeda7e175f361d4c094c4c,2,2,False
c317ebfdf1c3d053c02fa5ad5f7b6a0d,2,2,False
c318b58077d52fd9fba2f9adff8add46,6,6,False
c3190b57b7ec07c673a444d107e9c96b,7,7,"[False, False]"
c3194a7034680d584bf594081a394bfd,3,3,True
c3194fbed565b13c5b8d57c4fb0c9b1c,4,4,True
c31a4b9d81eb2ec168fcc61eb3ad3226,2,2,False
c31a5e30682c57e234a55b4a1ed76c8b,2,2,False
c31aab3e8ebee7248f458a96683e3693,2,2,False
c31f2254b66838944d92ff20d615b35b,2,2,"[False, False]"
c320a8721722ee6ef2667d586ad0a8d2,3,4,"[True, True, True]"
c32234956175d136570356ed2e0a099a,3,3,"[True, True]"
c3236340a4912f35c54598b1fd88c918,3,3,"[True, True]"
c3250a543dae15b6a69bddb419923d48,3,3,False
c3256a9dd6c388ec6899d8a53b733fbf,3,3,True
c3268490a87d6673a1a2c998dd56e06b,2,3,"[True, True]"
c3274228b400846ad43a3fd4ec082d2a,3,3,True
c3277e55926720bc0bccec99148e6c55,4,5,"[False, False]"
c327d71352390398e26595ac964cb173,2,2,True
c32808c2ab55b05ff2b476dfe1d7dacb,2,2,False
c3288b6a235da968625d408273005c78,5,5,False
c32acf233d24ddcc42a1d9e8c88f9bdf,2,3,"[True, True]"
c32ad8e295f3c62b659c9d6e1f271dcd,2,2,"[False, False]"
c32b1d58b553704738dd3630b1664cd5,2,2,True
c32ba7fe23259b9b3c1fe6fcbe4dc1eb,2,2,False
c32c31bde104b4c3599d2caa1dd6f9d4,2,2,False
c32c48e5f4df7b99996d2be14f0c07c0,1,1,True
c32d0f98a57450653aade508312848ca,2,2,True
c32d3c7ae0e2877b9606433889cd776d,5,6,"[False, False, False]"
c32de5f6db00c46b21d76ae5fb7cce9e,2,2,False
c32ea54f55bfb109a39092496b27ef20,2,2,False
c33003cadc50e6ea58fe9f182ffe86bd,2,2,False
c3300e9f4a77e39e20aff229511ae038,1,1,True
c3318e3b0990c208ec984dafb87ee936,2,2,False
c331a25032ff35e4b3ce301d51f47ce4,2,2,False
c3328f4cf0fa4d7bd51906a3b84e3d88,2,3,"[False, False]"
c333b7bbef774ebb421ad9e4958c3ea1,2,2,False
c334399eea0a762ea8db957109766482,2,2,True
c3344adbc87a5ad4e030cd75dfbbeda0,2,2,False
c334cf42fe1481452f9af4c2581baef6,2,2,False
c334d304f404adecf535fa6ac8aca833,2,2,False
c3350950792f54b748d45f6b8029a548,2,2,False
c335ca5483e27c4460dda33a16773f29,3,3,False
c3364fc16e864665c2b4205627523dff,2,2,False
c337b0d86c6a1c74997c9ab532dc2cba,2,2,False
c337ca72c497e74ab99f19eac89ff6fa,2,2,True
c3381664dfe420488766bb949781750a,3,3,True
c338fbe5ae336edaad28dc0b17973918,2,2,True
c3392b0c1bf71fe46d52c23fa397b6b3,3,3,False
c33938a24efae805a7cb9d92397a33fc,2,2,False
c33b4feebd439af8f9cd084b1c3ee054,2,2,True
c33d59a9c37aa1ed4bc9fa4442ee7e58,4,5,"[False, False]"
c33d68342d54aa2148961ef6454952a6,1,1,True
c33e3bda18d15406cb5c5da759a92753,2,2,False
c33f513c125474f3c49f9e09c64e5594,3,3,False
c34035821b9434c53a5812366c9eee58,2,2,True
c34054ea9cfe9dbfea1a53fc025f83bd,2,2,True
c3410196e2c2693ac84afa755c9f54d0,5,5,False
c3414bcecbb3698139181c74238937a6,2,2,False
c341f3e16c42a8360375bc56ccfa7597,4,4,"[False, False]"
c342db26d95bc5e196c9aa66c041bd51,4,5,"[False, False]"
c34300809d939ae5a45ade7968151de1,2,2,False
c345cfd1c84d8344cc7960e62d879428,2,2,True
c34734a134340959813078a5e8cf9d98,2,2,False
c347b4b2fd29cd6f65c33c81ff4d11d1,2,2,True
c347b9dfab4bec58f815a3fa4d5df17b,3,3,"[False, False]"
c347c9a2be2d2355d4bb6adc118182b6,2,2,False
c348179da1dc31b9c2c727d8b2252659,2,2,False
c34821098589034b470f999e0a54a530,2,2,False
c34866f05e7a752387c9317635f62f86,2,2,False
c3486b97771ba9e308473353d7f14052,2,2,True
c34916121bec4b341539aaac0c3547fd,2,2,False
c349d9aac925c25451c18c0657514197,4,4,True
c34a35d3747bdce027e75d525a18d35b,3,3,True
c34a6e60a7d6f816ae0653fe62f477f0,2,2,True
c34c06abd8ccee0ae56307ab5ab61c9f,2,2,True
c34c4c69f7a561cf92b5aa5118769cfc,2,2,False
c34d4fa3dfd5d8feb0d250ed7b28d3a4,2,2,False
c34e953949ce187e92de29f14e3a5344,2,2,False
c35052a90ef83d4e54ce49768560e7c8,1,1,True
c3508638c9e0070e8d0220ed1bbed527,5,5,False
c35134f1a6f29aa2c53d80e3e4c9c317,4,4,"[True, True]"
c35135fde916d1b8bba25c8838fe23c4,3,3,False
c351f08da8c5131521ee537c07e64e22,2,2,False
c3524ee7363089a9bd277dc605387120,2,2,True
c3530e5f3d375d4e78fe4d3a8eb9ab40,2,2,False
c35369a2bbeca4d2dab24b3ba160cc97,2,2,True
c353dbf40a94d82bb1bac1aa9b0768d7,2,3,"[True, True, True]"
c356800c09a1f8bd351e07feba3c4f01,3,3,True
c357060c03369d1e22d675bb0be711f5,3,3,False
c357136b914ba3b8bed28b69f3b556b3,2,2,False
c3573f23ea3ec37aaedc19dfab42e1b3,4,4,"[True, True]"
c357b43aa485c57b2bb78a9176291d93,2,2,False
c35a1cc597ccc7b7d262a2825f615e0b,2,2,True
c35acfa8a9bfa09677e2440a8def5bb6,1,1,True
c35c2c69042d66fc0b014b30c754e157,4,4,True
c35c8d5025d4b0de6c78f5195a1f433e,2,2,"[False, False]"
c35ca891e7ae8ae35faf184062166e02,4,4,True
c35cd5b88465591c2a5702892692f9ba,2,2,True
c35d1f89d5f8a20d7f1afdaf7f2f17c9,1,1,True
c35e46b67b5c9d591318af39d75c0841,2,2,False
c35e8b99f961be3cd586735be9df8e7b,2,2,False
c35fab863bbbda06887228ceffd3ed5b,2,2,False
c36079f7287125c6282a56637d79c90e,4,4,"[True, True]"
c36254bbb64ed34d23c37c7ead08bfd5,2,2,True
c36357aa758ad70c7abd1be9a7ea5746,2,2,False
c363919a6533862eacb4a0d8b89c65fd,2,2,False
c363e6007d0862b08aa7556bb33773a4,2,2,False
c36481a7bf497c92a5f798238a1135a9,4,4,"[True, True]"
c365270530e63ca2101850749dc70c5a,2,2,True
c365fd0db593e7a742aad295c15f95ca,2,2,False
c367b4fea09c87d9e5283d200656b9b3,2,2,False
c367e23d3554e7aee0ec1910f1d5def6,3,3,True
c3681862dafd706d157ff809969d2ff2,2,2,False
c368514f0f2eddfb6c885e615c33d1fc,4,4,True
c368c08fbf75913cec11c8e27d3d84e7,2,2,False
c36a66ee53a6c056f3175425d6e7d1ae,2,2,"[True, True]"
c36ab933124ea142b9c3f198291039de,2,2,False
c36b37fc338ea4eb92ca02bdac0b65bd,3,3,True
c36da6066097edc65ba1cd900abd2753,3,3,False
c36e48a813df17f137308e2109fbacb0,3,6,"[True, True]"
c3700528236aa11b03d18064a589fcd0,2,2,True
c3702add90af3498ffb31358cb459e4b,4,4,False
c370a9c92948ffb4749a2370105b6c02,2,2,False
c370d4e8b33f3755206036acb03c8dfc,2,2,False
c372390b7a55d7ddbb580422f582c04b,2,2,False
c3735f92b5bfde4a1811a83afd47eadc,2,2,False
c3743b36e3b92618b1844de1407e1866,2,2,False
c37517f154798141033816540bf67397,2,2,False
c375546e7d5972c59e2b773f81c05c45,5,5,False
c3765f0148f9af677fdbf42ea8371599,2,2,True
c378736425526c83600d4fb6da714e86,3,5,"[True, True, True]"
c37a14cbf3f8a572ac2b2fe4702fa832,1,1,True
c37d2e6b0397f5a73ea1d5a7dbcade01,2,2,False
c37db5e2f64cf81bc1b76faf8a0df0cf,4,4,"[True, True]"
c37ea7e03b23fbd81d7b36207ded069a,2,2,False
c37ee685823659755da35df793dcb5a9,2,2,False
c37f0b2195f505e0544d476a5fc12eee,2,2,False
c37ffe5e89d0a246cd8de3eaeedc0e37,5,5,False
c381a2cf9585c941df0c9647352769c6,3,3,True
c381e5cdf52146b0c8e6a66d0d29b665,5,5,True
c381ef89d5889f02537135fcff1256f4,2,2,True
c38318fac945f930aea9b189c04aee26,2,3,"[False, False]"
c383e840ac2866a22ab6666c758509e3,3,3,True
c3849e0966841686ee01155d44db3be9,1,1,True
c384d38e96b0b5ab87eafb02148ab415,2,2,True
c3852b6e78902dc0f6100ca14945604a,4,4,False
c385a0689a0ac4c08debaa745979958b,2,2,True
c385b1d785b293f000cb3f0e69c1a4c1,2,3,"[True, True, True]"
c388f2de4d59e3949ec4e234928f2503,3,3,True
c3891be22889fe90d0186de86315bc62,2,2,False
c38a75539f4e30b16ae73ff33f4d183e,4,4,False
c38ab71aeac5ecc78e5f380af9952d9f,1,1,True
c38cfad503d12313f0fbcf420b482fee,3,3,True
c392b9654102c85f5b0381b0b3c31d5c,2,2,False
c392cfa647dc60333cc6c90048945e91,4,4,False
c392f7d9d9d53f3bdbb56fd14af32d86,5,5,True
c393c9e0ef24bceaa0b53e13718bd21e,2,2,True
c3942022cbf34e7200d3b2a61091835f,2,2,False
c394ddf110bf397ec25a8d8311197dfc,3,3,True
c395201bd573b406c58f56378e0a2bbc,5,5,"[True, True]"
c39541838cbfaa20061bebc884925641,3,3,False
c395497110709d3f7b57a9e03e3c898c,2,2,False
c3956084d0be4245f0b78b32d25fd643,2,2,True
c395d0aefab0ca5c3b217bb737ceb20a,2,2,False
c3961ad87d56d0cac324984467b58750,2,2,True
c396261f92cd9f561cd8ac5c131c261a,3,4,"[True, True]"
c39665930c3a1a2c0a8c5f1d25b212d1,2,2,True
c396d8f0da54e75fea94bd51fd3b0f67,2,2,True
c397a16e6acef09f1ac5c25081b27706,2,2,False
c397e782f53eeb4fc6be0f273a664f97,2,2,False
c398c01d20ec6aa009c20a407c7753f0,3,3,True
c398d449ba9e92e3694f4036c77ed5da,2,2,False
c39959d0be479b80f15d017c5474a2a7,5,5,False
c39a5a7bc214739d8b61b008daf27e64,2,2,False
c39aa303923623203791c97c23379aff,3,3,False
c39bb68945233240477d1dc36f12b479,3,3,"[True, True]"
c39c544e8b9d0f07085f3b7038ee3a0e,2,2,False
c39cd4dfecbb89c24167008013c8f2c5,3,3,True
c39cf9b6cff469f06b28e4057779784c,1,1,True
c39d65af68f75e1f5389a1e03988cb37,3,3,True
c39e1645ed71badbafb2817335659953,2,2,True
c39ed50e3d6d30b94895ae177ddd300c,2,2,False
c39f806302d685b6136f719f63be11f7,5,5,False
c39fc256c0d3530a94b85da7e20e797d,2,2,True
c39ff9d7da567e4e9864fa63f8a8467f,2,2,False
c3a01413480757d066e40dd882d25106,2,2,False
c3a16bc1918552d34f0f9cdad161a783,2,2,False
c3a1799b6bdc4b4488059ddabc5e24c4,3,3,False
c3a17cf64952350e6e1c02f3fcfa03d6,2,2,False
c3a1a3153408df8f0072302dd212a28b,2,2,"[True, True]"
c3a23b26c8f275e51a6f129eac2d0d61,1,1,"[True, True, True]"
c3a24bec43f40adaf660313daec04558,1,1,True
c3a2e554407079301bcb75657fd9da97,2,2,True
c3a32115b71ecd102613aed6e05ef3ef,2,2,False
c3a3846f13d35e70b7b1a8c0c47b5f60,2,2,False
c3a3ebd92e5c58f647bcbbdd0889b9b7,2,2,"[False, False, False]"
c3a44a76ce4fd5fb639280284723abea,4,5,"[False, False]"
c3a4fc4aeb7eb459ab2975b2e10e5ef7,4,4,False
c3a6a2ae64c929120818015458e9d754,2,2,"[False, False]"
c3a8603a81847df34bb092dd22836e7b,2,2,False
c3a94c4ce9f9726f17dfbf973982fad9,4,6,"[False, False, False, False, False]"
c3a9ba17b967fb5e0060298795274bef,2,2,True
c3a9c91782e79f546ffe2c8618f661f2,3,3,False
c3ac857f34cb8b89ec0b16b4ad8fce8a,3,3,True
c3ad2c3fb3385d86f678b56b55beb514,4,7,"[True, True]"
c3adaf2a59934588be42a2133b352384,2,2,False
c3adb39649c7d2d2d2e112ef95832002,4,4,False
c3afaf1a4ef25b0b0236ac04ee70565e,3,3,True
c3b094bced0bda99d6e6d45b7e47636d,2,2,False
c3b2ecee8b8e1e2858524333492205ff,1,1,True
c3b34af64438748763c0bd2d5156fd5e,2,2,False
c3b3601cf76bc0b18281418344cb3e0a,3,3,True
c3b3f45387e00dd65e74fef3931c7f9b,1,1,True
c3b49d45ab4b7e5ee3c099edffd74592,2,2,False
c3b5023868df93961b11a2ec1380b2ec,4,4,True
c3b605adcbe65a0de982d476f192577c,1,1,True
c3b842a32e03eea2d924bea10a3c3031,3,3,True
c3b87f9ecc8977fc97f0dc847fab4338,4,4,"[True, True]"
c3baaffe3607647c392505984ffc8d15,2,2,False
c3bac1f115e878b3eb90032729cbda31,2,2,False
c3bcf8ecc156d2393ff90fabefa1ff51,2,2,False
c3bdd9922e4d570cf6463ac25f6098cd,2,2,False
c3bfe026ba1ca4f854840c154146204e,1,2,"[True, True, True]"
c3c0ae635325b6e67c9ae86f58ba54ce,2,2,False
c3c1283ff27640bc20e095e291ee7ff2,4,4,False
c3c136947303945c6a3ea858283654c8,2,2,False
c3c19bf0b04aff74d85ac53e09f2c02b,2,2,True
c3c1a4b46c7fb5cf2f4ecc4cbba1e430,2,2,False
c3c219e41c7dc9afa6cba1878d880d3f,2,2,True
c3c2546c5264424ab91b5a060bc31de8,2,2,True
c3c2d7b119887ef09d3f36adf71a88fd,3,3,True
c3c3aa752787dca3ea8222adaee0903b,2,2,False
c3c3fb9f6d6e6951d0ae54b785a07e78,5,5,"[False, False]"
c3c5ca025cc5e76c91b72359c7e4d8c6,3,3,True
c3c61a97c5bff4bf3130d37b72351cc9,4,4,True
c3c678f708ca0674592fdb998c902022,2,2,True
c3c7b5f48ffedeac3e2f8a383e5e8e7a,2,2,False
c3c85aae82fe64fe570407102ba15976,3,3,"[True, True]"
c3c8c30b0cc4a9f3336b6505d065542d,2,2,True
c3c9491d0634e7689f26a3979150082d,2,3,"[True, True]"
c3ca0808872f23626093be8bbaba996f,3,3,True
c3ca4e0cad3f6c9c6e80e8b087501b41,2,2,False
c3ca579e4cbda6a3fca049e5dc91a6bd,1,1,True
c3cd319ea2a8ae381440335bdd40b8b3,2,2,True
c3cdb020c571ad8f5ab3bc2a6290cce7,4,4,False
c3ce2daf42ca4889cbb76be9c96d1cbd,2,2,True
c3cf219e8fe7220f1221f24f0822851b,2,2,False
c3cf3ed25bad00818fda29432db5582a,1,1,True
c3d18df057516dccbcebe77bfb395c48,3,3,True
c3d272fe058ba13d0743a9613779985c,2,2,True
c3d2bcc89b9fb6d823d0755da34b033b,4,4,False
c3d448f7f5b882ecacda04330a72305b,2,2,False
c3d4599edc5f94b4b830b0d0ef60420a,2,2,False
c3d63b0fd540d18106e1bddf51495798,2,2,False
c3d67d99f9340675e8fffeaa263c0a77,2,2,True
c3d776f689a58245282db249d6c5b31a,4,4,"[True, True, True]"
c3d84e25deff67913f871993aad76e12,2,2,True
c3da8baebb9dbe83662bc9add9ce10e6,2,3,"[False, False]"
c3dbee36dbdb908b760da16ebf8b0721,2,2,False
c3dc30d2cba392495e208cc93ba6cba6,2,2,True
c3dc848a4307b5f1ed20e8716340b1d3,5,5,"[False, False]"
c3dd3a55e725fddacf6c9ca19fd2d06a,2,2,True
c3ddf75169d5106d2b68e3e030dc9fb5,4,4,False
c3de3bff2c26e7026a7544d9807b57ae,2,2,False
c3de6db5ce387845f4e157cfd04297aa,2,2,False
c3dec5ffa34ffb94772dfe73e60a4683,2,2,False
c3def04db3971034d28475f9ec0c7a8d,3,3,False
c3e00aee8640e3528a0d12a4e0b58888,1,1,False
c3e018b08552dea7cdfbf245c488f80a,2,2,False
c3e0ec34c1eb1f12084475c82fe531f1,2,2,False
c3e164579e6161b3fc5711354b0f0465,3,3,False
c3e19dfcd005c7f69ae526c4c890dcd8,2,2,False
c3e1db6ef94af1d4d4a472f71a1a13ed,1,1,True
c3e2468a279123e378d3325c5d844132,4,4,True
c3e2e1db5e46b44a9096cdd9cd676882,2,2,True
c3e3753f5e266e713db0fe3905e22ae0,2,2,False
c3e438dacfba81f8d8aacf758c06f5da,1,1,False
c3e5aa23749edb34e017e792984eb457,2,2,False
c3e5b1a2f1200b05e1e6b599d90f059c,2,2,False
c3e6799439a0d74d54ce50f522042a31,1,1,True
c3e6c033a057d3cf0824af9c591fa131,3,4,"[True, True, True, True]"
c3e704613b61f50a40ec1ba62b110c9e,2,2,True
c3e72b68d71c7e9add2e7b5174663b4c,1,1,False
c3e82a59804ede96badd01598825bc20,1,3,"[True, True, True]"
c3e853821f4cea63f9a7c66bfbe3e8da,2,2,False
c3e8cc4b6d6edec221ad6f3d7ada988b,2,3,"[True, True]"
c3eabdde75e57fa975f2d4075ed1f5be,4,4,True
c3eb4c6bca6f330cf7bae90d8bb562d0,4,4,True
c3ed016b23d4584db1f374cd98b6b9df,3,3,False
c3ed5142fa7ee733b01ed6ffeffa00ff,2,2,True
c3ed6c2166cee79dc436f1573f100e21,2,2,False
c3ee644f06f5e01e954f191dd6fb82fc,3,3,False
c3ef41f0c9f183ffbdb9219d152ec3d2,2,2,True
c3f236381a5f19b9af33312f33925095,2,2,False
c3f27bfac10d0506f3b0a79906c84faf,2,4,"[True, True]"
c3f3a85194115ab61746c7cc3cbf9e93,2,2,True
c3f40e1f32f599e22a0733e2a60c19a8,2,2,False
c3f43509eb9b8c70f5544472e227f668,1,1,True
c3f62ff435575d469ab57a0e26c0abe1,5,5,"[False, False]"
c3f64a83bf8a1e9be1431d2f965a68af,2,2,False
c3f67d65a12aac295857db911773c0c4,1,1,False
c3f75059836ad3e42f2893ae4f0c1a87,2,2,False
c3f77d7917f84e1fdca3aaa08e05d9fa,5,5,False
c3f9869f9eb07bba01e05208cf88b55e,2,2,False
c3f9fb429ec9de3edd7a28b431892f23,4,4,True
c3fa3cd0708e388d6fb564680f176281,4,4,False
c3fb6f9be2330aa1c99ed0f4c5b1fb1c,3,4,"[True, True]"
c3fb87055c1d9c48d469aaf921841372,2,2,False
c3fbf80dc6fe7fcba3a912fe0e31f3bd,2,2,True
c3fc00f0f7d00f13ec34da39ab470893,2,2,True
c3fd051bbd2326430ed81b52deeaf454,2,2,True
c3fd617b574e3660e8abbe2cacab26a7,2,2,False
c3fdfa74fed08695a8280b00629656a8,4,4,False
c3fe43253babef9236e3f25eb5735035,2,2,True
c3fe8908bb2cb65336cad525bcabc2ba,2,3,"[True, True]"
c3fea4e1bfdd8a0d4e99cdff21c5b197,2,2,False
c3ff80bb5a106bfecfe35bd928528296,3,3,False
c3ffa3ed8db05b37b51c3361867da1ed,3,3,"[True, True]"
c40128fbb6ac9b0479f4375e6c51a6fb,2,3,"[True, True]"
c4029878333875d0222ced6c429fb3fb,3,3,True
c40366c0ffae26d5b76733c5b3912cb9,4,4,False
c40373098e7c358c8f1cd6fddeb2ea1c,6,6,False
c404acd22b57e41e24e051a9fd3a3ba8,1,1,True
c40552fd24aba5b1c07b27f744ff5c8e,2,2,False
c40642e36736523009500c27dfc1ea87,1,1,True
c407237f96f1ee1552bc4131245e769b,3,3,True
c407d95943eb89d6e7392d0513b24e5b,2,2,False
c408051051a92819bda76168762e5699,3,3,True
c40899543fd9c2fbb5b99ccb08d8deab,4,4,True
c40901b1a25a0720a212d8d2de54ce60,4,4,"[False, False]"
c40a290c6c731678d525f17767da4400,2,2,True
c40a43a9b6df37d1cd0b3181c08ba8eb,2,2,False
c40aad442dbc7784472b6674cbc1a6f9,3,3,True
c40b029787a52d0dbb7dfecf5834e9cf,2,2,False
c40b02d445bd6fa936b737a8e84d11f8,2,2,False
c40b3ca3e7dd8d19bdf2cb92cc9e777b,3,3,False
c40c1f4e217f530b405b4fc330604675,2,2,False
c40dd34e5cab12c469ba8ca4aac8786d,3,3,True
c40e3242a700e8f18c861be74c772b21,2,2,"[False, False]"
c40ea53a93a091e471e20741d42e08f7,1,2,"[True, True]"
c40eb3cc23ee0e61e76381ec1bbdfa6e,2,2,True
c40f1e0d92720cebf3838aa6a7b9551d,3,3,"[False, False]"
c40f3b1cd629adcc72a20267bb56d0eb,1,1,True
c4105817088b82003c3caa78ef7ccdfe,2,2,False
c410a79efa2c57f53bfe6496697558c8,2,2,False
c41156188d98a071353f78e1ab1d0112,2,2,False
c41192bb5c09f17fb042a91c0cc4bdf9,4,4,True
c411ad7ad680355981143b6bb89f6d0b,2,2,False
c4126c0660a93e1ac7644cf3ba755a32,3,3,False
c415495e7a34326bc589c940b84e3d25,2,2,False
c4155ef40b8d6821815127ee172925c6,2,2,False
c4157a93a5d34108d14fe12407944120,2,2,False
c4167b3a0dae196955391f3d57e1007d,5,5,True
c416abfb520779014983d2ff714a5ad2,2,3,"[True, True]"
c417453bf8580cf19fee2c91aeaa62a9,3,3,False
c41757ac9b6fa408a1e7d1fd174f57fc,2,2,False
c4186ea885106e00717ee393ca46a1f0,2,4,"[True, True, True]"
c418c6b5b968c6e8352c6fee8e0bc45a,4,5,"[False, False]"
c41a3d43a4fda4b57cd79c49c06f95fe,2,4,"[True, True]"
c41b5759ffa0ac882b56a5a4d8cc716f,2,2,False
c41db66bfff55d5a609d400cd57bea85,2,5,"[True, True, True, True]"
c41e012daca5e23f919bf2af327d808c,2,2,False
c41ef3678a9937d4ca91f5cb9228006a,1,1,True
c41f6c375290b624ec2999019fc8d6ba,2,2,False
c420ab10ee9ad80e61ed87c1ae1b4a46,4,4,False
c420da61b9bb55db519a1f06bf7db05c,1,1,True
c423d6225f22e961ae6be67e4a99652e,2,2,True
c4247ed34db94abfc50859bd784b3539,2,2,True
c4250b50c34ef23eccd4741b1220bf08,2,2,False
c4251c797ce092f3fd7b5d70713d67ce,2,2,False
c42558f287555161001080c0b27e2dc0,3,3,True
c4269f81c22c6aea2a696e4ece44acc9,2,2,False
c4270e49846874a08e9f915b695d5493,2,2,False
c428fbdb02e374ab69b1dffd973769ed,2,2,False
c42a2af13162ef0e8cca19fd9035ffc5,2,2,False
c42a61ffba459296d9a12835d6bc4d65,2,3,"[True, True]"
c42a69557923b5858e58565fad00ea04,2,2,False
c42a74be63b1a79991f1071035bcdb32,1,2,"[True, True]"
c42ab648ea7d884852e91bbbc5957f37,4,4,True
c42bd3a00bcc3694715e3b9519e5fe0f,3,3,True
c42ccf49be6c7115fd45a011a4e3779a,2,2,False
c42d107a7ecb86a3a2dda5383608a4bc,2,2,True
c42d66c15148e3575adf78e8025b52f0,2,2,False
c42d6b670e94684e40ef9b1db6513784,2,2,False
c42d7bbc3d1604c899ec1f4bb9bc9b59,2,2,False
c42ee519379a66ad6f2a09d15186322f,3,3,True
c430615ffa0ed7f9720a4f58db6d9587,2,3,"[False, False]"
c430a49e49ac823037e0ee427395bcfd,2,2,False
c431830422c76fe2d0178c545284cd84,2,2,False
c431ee7ae89c669db2f0edc84e6e081f,2,2,False
c432090b580efa670c25502e002e1486,3,3,False
c433b05a3c259f30c717001746b7f25f,2,2,False
c435908e9260b6e80fcbbd558ed33646,1,1,True
c4360c9c6a84cfe926131548228cbe9c,2,2,False
c43705df92201405558fa3d2ce14753a,2,2,False
c43718fbddc89196292e536dcf43521f,4,4,True
c437afc036fe6d32d466f6fa9eb5b22a,3,4,"[True, True]"
c43848e07887af4724eb8708b7088418,2,2,True
c43903c6747183100398a241ae600c0c,6,6,False
c439f50a3d7724cb5ed03a865cf733e6,1,2,"[True, True]"
c43ae4f6b6374be822039e779f626cd1,2,2,False
c43c64278ab7396d8d91bd67a79c063a,1,1,True
c43cf14f2ce2a74655eae990f24eadad,2,2,False
c43e05f683c4f31bca6907c993428bc1,4,4,False
c43e6898b6beaccc9ea3d95ed7084804,1,1,True
c44047ba80f440018ee73071dcfad5b2,2,2,True
